Time Period,1month,3month,6month,1year,2year,3year,5year,7year,10year,20year,30year
1990-11-16 00:00:00+00:00,,0.0731,0.0737,0.0727,0.0758,0.0769,0.0796,0.082,0.083,,0.0846
1990-11-19 00:00:00+00:00,,0.0733,0.0743,0.0733,0.0762,0.0773,0.0801,0.0824,0.0835,,0.0851
1990-11-20 00:00:00+00:00,,0.0732,0.0742,0.0734,0.0762,0.0772,0.0798,0.0821,0.0831,,0.0847
1990-11-21 00:00:00+00:00,,0.0727,0.0737,0.0726,0.0753,0.0766,0.0792,0.0816,0.0827,,0.0844
1990-11-23 00:00:00+00:00,,0.0725,0.0732,0.0723,0.0753,0.0763,0.0792,0.0816,0.0828,,0.0844
1990-11-26 00:00:00+00:00,,0.0726,0.0733,0.0724,0.0755,0.0765,0.0792,0.0817,0.0827,,0.0842
1990-11-27 00:00:00+00:00,,0.0727,0.0734,0.0728,0.075,0.0766,0.0794,0.0818,0.0828,,0.0844
1990-11-28 00:00:00+00:00,,0.0729,0.0738,0.0734,0.0756,0.0771,0.0794,0.0822,0.083,,0.0846
1990-11-29 00:00:00+00:00,,0.0726,0.0738,0.0734,0.0758,0.0772,0.0796,0.0823,0.0832,,0.0847
1990-11-30 00:00:00+00:00,,0.0724,0.0736,0.0731,0.0753,0.0767,0.0791,0.0818,0.0826,,0.084
1990-12-03 00:00:00+00:00,,0.0728,0.0737,0.0731,0.0751,0.0765,0.0788,0.0814,0.0822,,0.0836
1990-12-04 00:00:00+00:00,,0.0724,0.0723,0.0725,0.0746,0.0758,0.0783,0.0811,0.082,,0.0837
1990-12-05 00:00:00+00:00,,0.0723,0.0721,0.0724,0.0746,0.0758,0.0782,0.0809,0.0816,,0.0832
1990-12-06 00:00:00+00:00,,0.0722,0.0723,0.0727,0.0748,0.076,0.0782,0.0811,0.0818,,0.0835
1990-12-07 00:00:00+00:00,,0.071,0.0708,0.0712,0.0733,0.0745,0.0767,0.0796,0.0803,,0.0819
1990-12-10 00:00:00+00:00,,0.0707,0.0704,0.071,0.0728,0.074,0.0763,0.0791,0.0798,,0.0814
1990-12-11 00:00:00+00:00,,0.0706,0.0706,0.0707,0.0726,0.0738,0.076,0.0787,0.0794,,0.081
1990-12-12 00:00:00+00:00,,0.07,0.07,0.0703,0.0722,0.0733,0.0759,0.0784,0.0791,,0.0807
1990-12-13 00:00:00+00:00,,0.0705,0.0704,0.0711,0.0731,0.0742,0.0768,0.0791,0.0798,,0.0814
1990-12-14 00:00:00+00:00,,0.0706,0.0708,0.0709,0.0735,0.0747,0.0774,0.0797,0.0805,,0.082
1990-12-17 00:00:00+00:00,,0.0702,0.0707,0.0706,0.0731,0.0745,0.0771,0.0796,0.0802,,0.0818
1990-12-18 00:00:00+00:00,,0.0694,0.0705,0.0702,0.0728,0.074,0.0767,0.0793,0.0799,,0.0815
1990-12-19 00:00:00+00:00,,0.0683,0.0691,0.0689,0.0721,0.0737,0.0764,0.0792,0.08,,0.0819
1990-12-20 00:00:00+00:00,,0.0675,0.0687,0.069,0.0725,0.0741,0.0767,0.0796,0.0805,,0.0822
1990-12-21 00:00:00+00:00,,0.0679,0.0694,0.0695,0.073,0.0746,0.0775,0.0803,0.0811,,0.0828
1990-12-24 00:00:00+00:00,,0.0673,0.0695,0.0699,0.0735,0.0753,0.0784,0.0812,0.082,,0.0836
1990-12-26 00:00:00+00:00,,0.0668,0.0691,0.0694,0.0727,0.075,0.0778,0.0807,0.0815,,0.083
1990-12-27 00:00:00+00:00,,0.0667,0.0691,0.0694,0.0725,0.0746,0.0775,0.0803,0.0811,,0.0825
1990-12-28 00:00:00+00:00,,0.0664,0.0685,0.0691,0.0725,0.0748,0.0778,0.0808,0.0814,,0.0831
1990-12-31 00:00:00+00:00,,0.0663,0.0673,0.0682,0.0715,0.074,0.0768,0.08,0.0808,,0.0826
1991-01-02 00:00:00+00:00,,0.0666,0.0673,0.0674,0.0708,0.073,0.0759,0.079,0.0797,,0.0814
1991-01-03 00:00:00+00:00,,0.0664,0.0671,0.0672,0.0708,0.0727,0.0756,0.0786,0.0793,,0.0811
1991-01-04 00:00:00+00:00,,0.0673,0.0682,0.0683,0.0717,0.0737,0.0765,0.0794,0.0802,,0.082
1991-01-07 00:00:00+00:00,,0.0671,0.0684,0.0684,0.072,0.0743,0.0775,0.0804,0.0813,,0.0832
1991-01-08 00:00:00+00:00,,0.0664,0.0674,0.0675,0.0715,0.0739,0.0774,0.0806,0.0816,,0.0837
1991-01-09 00:00:00+00:00,,0.0644,0.0661,0.0668,0.071,0.0746,0.0781,0.0812,0.0825,,0.0846
1991-01-10 00:00:00+00:00,,0.064,0.0657,0.0664,0.0714,0.0739,0.0776,0.0802,0.0816,,0.0837
1991-01-11 00:00:00+00:00,,0.0634,0.0655,0.0662,0.0714,0.074,0.0779,0.0806,0.082,,0.0839
1991-01-14 00:00:00+00:00,,0.0624,0.0647,0.066,0.0718,0.0744,0.0782,0.0809,0.0823,,0.0841
1991-01-15 00:00:00+00:00,,0.0623,0.0644,0.066,0.0716,0.0743,0.0779,0.0807,0.0822,,0.0841
1991-01-16 00:00:00+00:00,,0.0622,0.0646,0.0661,0.0721,0.0747,0.0783,0.0809,0.0824,,0.084
1991-01-17 00:00:00+00:00,,0.063,0.0656,0.0666,0.0719,0.0742,0.0771,0.0793,0.0805,,0.0818
1991-01-18 00:00:00+00:00,,0.0624,0.0651,0.0661,0.0714,0.0738,0.0768,0.0792,0.0803,,0.0817
1991-01-22 00:00:00+00:00,,0.0624,0.0648,0.0659,0.0713,0.0737,0.077,0.0794,0.0807,,0.0823
1991-01-23 00:00:00+00:00,,0.0632,0.0649,0.0659,0.0708,0.0736,0.0767,0.0791,0.0804,,0.0821
1991-01-24 00:00:00+00:00,,0.0631,0.0647,0.0654,0.0704,0.0732,0.0761,0.0788,0.08,,0.0818
1991-01-25 00:00:00+00:00,,0.0635,0.0652,0.0661,0.071,0.0736,0.0767,0.0793,0.0806,,0.0824
1991-01-28 00:00:00+00:00,,0.0644,0.0655,0.0664,0.0712,0.0738,0.0767,0.0793,0.0806,,0.0823
1991-01-29 00:00:00+00:00,,0.0641,0.0655,0.0659,0.071,0.0735,0.0764,0.079,0.0805,,0.082
1991-01-30 00:00:00+00:00,,0.0639,0.0653,0.0656,0.0707,0.0734,0.0764,0.079,0.0805,,0.0823
1991-01-31 00:00:00+00:00,,0.0637,0.0649,0.0651,0.0705,0.073,0.0762,0.0789,0.0803,,0.0821
1991-02-01 00:00:00+00:00,,0.0617,0.0624,0.0627,0.0683,0.071,0.0745,0.0775,0.0791,,0.0809
1991-02-04 00:00:00+00:00,,0.0615,0.0623,0.0624,0.0682,0.0707,0.0743,0.0772,0.0788,,0.0805
1991-02-05 00:00:00+00:00,,0.0615,0.062,0.0623,0.068,0.0698,0.074,0.0768,0.0785,,0.0802
1991-02-06 00:00:00+00:00,,0.0608,0.0614,0.0622,0.0682,0.0699,0.074,0.0768,0.0779,,0.0802
1991-02-07 00:00:00+00:00,,0.0611,0.0615,0.0623,0.068,0.07,0.0742,0.077,0.0782,,0.0801
1991-02-08 00:00:00+00:00,,0.0609,0.0615,0.0621,0.068,0.0699,0.074,0.0766,0.0777,,0.0795
1991-02-11 00:00:00+00:00,,0.0605,0.0613,0.0618,0.0678,0.0695,0.0739,0.0765,0.0778,,0.0797
1991-02-12 00:00:00+00:00,,0.0602,0.0613,0.0618,0.0678,0.0697,0.0739,0.0766,0.0778,,0.0796
1991-02-13 00:00:00+00:00,,0.0603,0.0613,0.0621,0.0678,0.0698,0.0739,0.0766,0.0778,,0.0797
1991-02-14 00:00:00+00:00,,0.0602,0.061,0.0619,0.0677,0.0698,0.0738,0.0767,0.078,,0.0799
1991-02-15 00:00:00+00:00,,0.0608,0.0616,0.0624,0.0682,0.0702,0.0741,0.0767,0.0778,,0.0797
1991-02-19 00:00:00+00:00,,0.0613,0.062,0.063,0.0687,0.0707,0.0746,0.077,0.078,,0.0799
1991-02-20 00:00:00+00:00,,0.0611,0.0619,0.0628,0.0687,0.0708,0.0749,0.0773,0.0784,,0.0802
1991-02-21 00:00:00+00:00,,0.0609,0.0617,0.0629,0.069,0.0713,0.0751,0.0777,0.0788,,0.0804
1991-02-22 00:00:00+00:00,,0.0612,0.0623,0.0633,0.0698,0.0721,0.0757,0.0782,0.0791,,0.0807
1991-02-25 00:00:00+00:00,,0.0616,0.0625,0.0633,0.0699,0.072,0.0757,0.0779,0.0791,,0.0805
1991-02-26 00:00:00+00:00,,0.0622,0.063,0.0637,0.07,0.0724,0.0762,0.0785,0.0796,,0.0814
1991-02-27 00:00:00+00:00,,0.0621,0.0628,0.0636,0.0702,0.0725,0.0764,0.0787,0.0798,,0.0815
1991-02-28 00:00:00+00:00,,0.0622,0.0632,0.0641,0.0704,0.0726,0.0766,0.0789,0.0802,,0.0819
1991-03-01 00:00:00+00:00,,0.0627,0.0638,0.0652,0.0718,0.0741,0.0778,0.08,0.0812,,0.0828
1991-03-04 00:00:00+00:00,,0.0624,0.0636,0.0651,0.0716,0.074,0.0777,0.0801,0.0812,,0.0829
1991-03-05 00:00:00+00:00,,0.0625,0.0632,0.0648,0.0713,0.0735,0.0773,0.0798,0.0808,,0.0825
1991-03-06 00:00:00+00:00,,0.0628,0.0635,0.065,0.0715,0.0738,0.0777,0.0801,0.0811,,0.0829
1991-03-07 00:00:00+00:00,,0.0627,0.0636,0.065,0.0712,0.0734,0.0773,0.0797,0.0807,,0.0823
1991-03-08 00:00:00+00:00,,0.0616,0.0625,0.0641,0.0708,0.0735,0.0777,0.0801,0.0813,,0.083
1991-03-11 00:00:00+00:00,,0.0608,0.0621,0.0637,0.0705,0.073,0.0771,0.0794,0.0806,,0.0823
1991-03-12 00:00:00+00:00,,0.0605,0.0619,0.0638,0.0707,0.0733,0.0774,0.0798,0.0809,,0.0826
1991-03-13 00:00:00+00:00,,0.0602,0.0612,0.063,0.07,0.0723,0.0767,0.0791,0.0802,,0.082
1991-03-14 00:00:00+00:00,,0.0594,0.0604,0.0626,0.0695,0.0719,0.0764,0.079,0.0802,,0.082
1991-03-15 00:00:00+00:00,,0.0598,0.061,0.063,0.0701,0.0726,0.0773,0.0798,0.081,,0.083
1991-03-18 00:00:00+00:00,,0.0603,0.0613,0.0636,0.0709,0.0735,0.0779,0.0804,0.0815,,0.0834
1991-03-19 00:00:00+00:00,,0.0608,0.0623,0.0648,0.0722,0.0748,0.0793,0.0814,0.0825,,0.0842
1991-03-20 00:00:00+00:00,,0.0607,0.0618,0.0644,0.072,0.0746,0.0788,0.0809,0.082,,0.0837
1991-03-21 00:00:00+00:00,,0.0606,0.0615,0.0639,0.0713,0.074,0.0782,0.0804,0.0816,,0.0834
1991-03-22 00:00:00+00:00,,0.0606,0.0616,0.0637,0.0713,0.0739,0.0782,0.0803,0.0813,,0.0833
1991-03-25 00:00:00+00:00,,0.0607,0.0617,0.0635,0.0714,0.0739,0.0783,0.0803,0.0813,,0.0832
1991-03-26 00:00:00+00:00,,0.0605,0.0614,0.0639,0.0716,0.074,0.0784,0.0804,0.0813,,0.0831
1991-03-27 00:00:00+00:00,,0.0599,0.0608,0.0633,0.0707,0.0736,0.0776,0.0799,0.0808,,0.0826
1991-03-28 00:00:00+00:00,,0.0592,0.0605,0.0628,0.0702,0.073,0.0773,0.0796,0.0805,,0.0824
1991-04-01 00:00:00+00:00,,0.0594,0.0604,0.0627,0.0701,0.073,0.0774,0.0797,0.0807,,0.0825
1991-04-02 00:00:00+00:00,,0.0595,0.0605,0.0626,0.0697,0.0724,0.0768,0.0792,0.0803,,0.0822
1991-04-03 00:00:00+00:00,,0.0595,0.0606,0.0628,0.0699,0.0727,0.0771,0.0794,0.0805,,0.0824
1991-04-04 00:00:00+00:00,,0.0592,0.0603,0.0624,0.0694,0.0722,0.0767,0.079,0.08,,0.0819
1991-04-05 00:00:00+00:00,,0.0589,0.0601,0.0624,0.0692,0.072,0.0765,0.0789,0.0799,,0.0818
1991-04-08 00:00:00+00:00,,0.0583,0.0597,0.0621,0.0691,0.0721,0.0763,0.0788,0.0798,,0.0816
1991-04-09 00:00:00+00:00,,0.0579,0.0595,0.0623,0.0694,0.0723,0.0768,0.0793,0.0803,,0.082
1991-04-10 00:00:00+00:00,,0.0579,0.0597,0.0628,0.0702,0.0731,0.0775,0.0798,0.081,,0.0827
1991-04-11 00:00:00+00:00,,0.0574,0.0591,0.0623,0.0695,0.0725,0.0774,0.0797,0.0809,,0.0827
1991-04-12 00:00:00+00:00,,0.0568,0.0589,0.0614,0.0688,0.0718,0.0764,0.0786,0.0798,,0.0816
1991-04-15 00:00:00+00:00,,0.0577,0.0596,0.0622,0.069,0.0717,0.0764,0.0784,0.0795,,0.0812
1991-04-16 00:00:00+00:00,,0.0579,0.0595,0.0623,0.0692,0.072,0.0766,0.0785,0.0797,,0.0813
1991-04-17 00:00:00+00:00,,0.0573,0.0589,0.062,0.069,0.0717,0.0764,0.0783,0.0795,,0.0811
1991-04-18 00:00:00+00:00,,0.0584,0.0598,0.0634,0.0699,0.0724,0.0774,0.0792,0.0802,,0.0818
1991-04-19 00:00:00+00:00,,0.0593,0.0604,0.0631,0.0703,0.0727,0.078,0.0799,0.081,,0.0824
1991-04-22 00:00:00+00:00,,0.0587,0.0601,0.0632,0.0707,0.0729,0.0783,0.0802,0.0815,,0.083
1991-04-23 00:00:00+00:00,,0.0589,0.0603,0.0628,0.0705,0.0728,0.0778,0.0799,0.0812,,0.0828
1991-04-24 00:00:00+00:00,,0.0584,0.0599,0.0623,0.0695,0.0725,0.0773,0.0793,0.0806,,0.0822
1991-04-25 00:00:00+00:00,,0.0578,0.0596,0.0619,0.0693,0.0722,0.077,0.0795,0.0807,,0.0824
1991-04-26 00:00:00+00:00,,0.0579,0.0599,0.0621,0.0689,0.0723,0.0768,0.0793,0.0806,,0.0822
1991-04-29 00:00:00+00:00,,0.0577,0.0598,0.0622,0.069,0.0722,0.077,0.0793,0.0807,,0.0823
1991-04-30 00:00:00+00:00,,0.0568,0.0583,0.0606,0.068,0.0715,0.0763,0.0788,0.0802,,0.082
1991-05-01 00:00:00+00:00,,0.0571,0.0584,0.0609,0.068,0.0714,0.0763,0.0787,0.0801,,0.0818
1991-05-02 00:00:00+00:00,,0.0563,0.0582,0.0606,0.0676,0.0711,0.0759,0.0784,0.0797,,0.0814
1991-05-03 00:00:00+00:00,,0.0564,0.0583,0.061,0.068,0.0716,0.0767,0.0791,0.0804,,0.0822
1991-05-06 00:00:00+00:00,,0.0564,0.0585,0.0611,0.0682,0.0716,0.0767,0.0791,0.0805,,0.0823
1991-05-07 00:00:00+00:00,,0.0567,0.0591,0.0615,0.0682,0.071,0.0767,0.0792,0.0806,,0.0824
1991-05-08 00:00:00+00:00,,0.0567,0.059,0.0614,0.0684,0.0712,0.0768,0.0792,0.0804,,0.0824
1991-05-09 00:00:00+00:00,,0.0565,0.0589,0.0613,0.0684,0.0712,0.0768,0.0792,0.0802,,0.0821
1991-05-10 00:00:00+00:00,,0.0565,0.0588,0.0613,0.0687,0.0717,0.0776,0.08,0.0812,,0.0833
1991-05-13 00:00:00+00:00,,0.0565,0.0586,0.0611,0.0684,0.0713,0.0772,0.0796,0.0807,,0.0827
1991-05-14 00:00:00+00:00,,0.0566,0.0588,0.0612,0.0686,0.0713,0.0778,0.0802,0.0814,,0.0836
1991-05-15 00:00:00+00:00,,0.0562,0.0586,0.0613,0.0684,0.0712,0.0777,0.0802,0.0813,,0.0834
1991-05-16 00:00:00+00:00,,0.0557,0.0584,0.0615,0.0684,0.0712,0.0777,0.0799,0.0812,,0.0833
1991-05-17 00:00:00+00:00,,0.0557,0.0583,0.0616,0.0686,0.0714,0.0777,0.0798,0.0808,,0.0828
1991-05-20 00:00:00+00:00,,0.0563,0.0588,0.062,0.0686,0.0716,0.0778,0.0798,0.081,,0.083
1991-05-21 00:00:00+00:00,,0.0567,0.0592,0.0618,0.0684,0.0713,0.0774,0.0795,0.0806,,0.0826
1991-05-22 00:00:00+00:00,,0.0563,0.0591,0.0615,0.0677,0.071,0.0772,0.0795,0.0806,,0.0828
1991-05-23 00:00:00+00:00,,0.0557,0.0588,0.0613,0.0674,0.071,0.0771,0.0796,0.081,,0.0831
1991-05-24 00:00:00+00:00,,0.0557,0.0588,0.0611,0.0669,0.071,0.0768,0.0797,0.081,,0.0831
1991-05-28 00:00:00+00:00,,0.0559,0.0587,0.0612,0.0666,0.0707,0.0766,0.0793,0.0807,,0.0828
1991-05-29 00:00:00+00:00,,0.0562,0.0587,0.0611,0.0661,0.0706,0.0766,0.0792,0.0807,,0.0829
1991-05-30 00:00:00+00:00,,0.0562,0.0587,0.0613,0.066,0.0703,0.0763,0.0789,0.0802,,0.0822
1991-05-31 00:00:00+00:00,,0.0571,0.0594,0.0616,0.0668,0.071,0.0769,0.0792,0.0806,,0.0826
1991-06-03 00:00:00+00:00,,0.0579,0.06,0.0627,0.0679,0.0721,0.078,0.0801,0.0814,,0.0834
1991-06-04 00:00:00+00:00,,0.0574,0.0598,0.0626,0.0679,0.0722,0.078,0.0802,0.0814,,0.0834
1991-06-05 00:00:00+00:00,,0.0576,0.06,0.0628,0.0683,0.0726,0.0784,0.0807,0.0819,,0.0839
1991-06-06 00:00:00+00:00,,0.0574,0.0598,0.0629,0.0686,0.0731,0.0789,0.0812,0.0823,,0.0842
1991-06-07 00:00:00+00:00,,0.0574,0.0601,0.0639,0.0698,0.0743,0.0796,0.0818,0.0829,,0.0848
1991-06-10 00:00:00+00:00,,0.0577,0.0604,0.064,0.0701,0.0742,0.0795,0.0819,0.0829,,0.0848
1991-06-11 00:00:00+00:00,,0.0574,0.0605,0.0639,0.0699,0.0742,0.0796,0.0819,0.0829,,0.0848
1991-06-12 00:00:00+00:00,,0.0573,0.0607,0.0643,0.0708,0.0748,0.0802,0.0825,0.0836,,0.0855
1991-06-13 00:00:00+00:00,,0.0576,0.0608,0.064,0.0708,0.0747,0.08,0.0824,0.0834,,0.0853
1991-06-14 00:00:00+00:00,,0.0577,0.0605,0.0637,0.0702,0.0743,0.0794,0.0817,0.0829,,0.0847
1991-06-17 00:00:00+00:00,,0.0578,0.0608,0.0638,0.0702,0.0743,0.0796,0.0819,0.083,,0.0849
1991-06-18 00:00:00+00:00,,0.058,0.0606,0.0641,0.07,0.0745,0.0797,0.082,0.0832,,0.0852
1991-06-19 00:00:00+00:00,,0.0574,0.0602,0.0637,0.0695,0.0741,0.0797,0.0821,0.0833,,0.0852
1991-06-20 00:00:00+00:00,,0.0574,0.06,0.0634,0.0687,0.0736,0.0791,0.0817,0.083,,0.0848
1991-06-21 00:00:00+00:00,,0.0575,0.0602,0.0637,0.0694,0.0741,0.0795,0.082,0.0832,,0.0851
1991-06-24 00:00:00+00:00,,0.0575,0.0604,0.0638,0.0696,0.0745,0.0798,0.0821,0.0833,,0.0851
1991-06-25 00:00:00+00:00,,0.0575,0.0603,0.0639,0.0704,0.0745,0.0799,0.0822,0.0833,,0.0851
1991-06-26 00:00:00+00:00,,0.0573,0.0602,0.0638,0.0701,0.0746,0.0798,0.0823,0.0833,,0.0851
1991-06-27 00:00:00+00:00,,0.0573,0.06,0.0635,0.07,0.0743,0.0797,0.0821,0.0832,,0.0849
1991-06-28 00:00:00+00:00,,0.0571,0.0595,0.0632,0.069,0.0733,0.079,0.0814,0.0824,,0.0842
1991-07-01 00:00:00+00:00,,0.0576,0.0599,0.0638,0.0697,0.0739,0.0793,0.0817,0.0826,,0.0844
1991-07-02 00:00:00+00:00,,0.0575,0.0599,0.0641,0.07,0.0741,0.0795,0.0818,0.0827,,0.0844
1991-07-03 00:00:00+00:00,,0.0573,0.0596,0.0639,0.0697,0.074,0.0792,0.0815,0.0826,,0.0842
1991-07-05 00:00:00+00:00,,0.0576,0.0597,0.064,0.0704,0.0748,0.0801,0.0823,0.0834,,0.0849
1991-07-08 00:00:00+00:00,,0.0575,0.0594,0.0636,0.07,0.0748,0.08,0.0825,0.0834,,0.0851
1991-07-09 00:00:00+00:00,,0.0576,0.0597,0.0631,0.07,0.0746,0.0802,0.0827,0.0836,,0.0853
1991-07-10 00:00:00+00:00,,0.0575,0.0596,0.0628,0.0697,0.0747,0.08,0.0823,0.0835,,0.0853
1991-07-11 00:00:00+00:00,,0.0574,0.0596,0.0627,0.0692,0.0742,0.0795,0.0817,0.083,,0.0847
1991-07-12 00:00:00+00:00,,0.0572,0.0594,0.0626,0.0688,0.0736,0.079,0.0813,0.0826,,0.0844
1991-07-15 00:00:00+00:00,,0.0575,0.0596,0.0629,0.0688,0.0737,0.079,0.0813,0.0826,,0.0844
1991-07-16 00:00:00+00:00,,0.0576,0.0599,0.0632,0.069,0.0735,0.0791,0.0814,0.0827,,0.0846
1991-07-17 00:00:00+00:00,,0.0579,0.0603,0.0635,0.0694,0.0739,0.0794,0.0817,0.083,,0.0849
1991-07-18 00:00:00+00:00,,0.0577,0.0601,0.0634,0.0691,0.0742,0.0795,0.0817,0.0831,,0.085
1991-07-19 00:00:00+00:00,,0.0576,0.0599,0.0628,0.0689,0.0737,0.0791,0.0815,0.0828,,0.0848
1991-07-22 00:00:00+00:00,,0.0576,0.0602,0.0631,0.0691,0.0739,0.0792,0.0815,0.0828,,0.0848
1991-07-23 00:00:00+00:00,,0.0576,0.0601,0.0633,0.0694,0.0741,0.0796,0.0817,0.0831,,0.085
1991-07-24 00:00:00+00:00,,0.0575,0.0597,0.0629,0.0688,0.0733,0.0786,0.081,0.0824,,0.0842
1991-07-25 00:00:00+00:00,,0.0576,0.0598,0.0629,0.0687,0.0731,0.0781,0.0806,0.082,,0.0838
1991-07-26 00:00:00+00:00,,0.0576,0.0596,0.0624,0.0685,0.073,0.0782,0.0806,0.082,,0.0839
1991-07-29 00:00:00+00:00,,0.0575,0.0596,0.0621,0.0682,0.0728,0.0781,0.0806,0.082,,0.0839
1991-07-30 00:00:00+00:00,,0.0573,0.0595,0.0623,0.0684,0.0727,0.0781,0.0806,0.0821,,0.0839
1991-07-31 00:00:00+00:00,,0.057,0.0593,0.0619,0.0681,0.0721,0.0777,0.0803,0.082,,0.0836
1991-08-01 00:00:00+00:00,,0.0572,0.0594,0.0623,0.0684,0.0722,0.0778,0.0805,0.082,,0.0838
1991-08-02 00:00:00+00:00,,0.0563,0.0582,0.0604,0.0669,0.0706,0.0762,0.079,0.0806,,0.0825
1991-08-05 00:00:00+00:00,,0.0568,0.0584,0.0604,0.0669,0.0705,0.0762,0.0789,0.0804,,0.0824
1991-08-06 00:00:00+00:00,,0.0558,0.0572,0.0591,0.0657,0.0691,0.0754,0.0782,0.0797,,0.0818
1991-08-07 00:00:00+00:00,,0.0555,0.0569,0.0585,0.0654,0.069,0.0751,0.078,0.0793,,0.0817
1991-08-08 00:00:00+00:00,,0.0554,0.0566,0.0582,0.0652,0.069,0.0753,0.0784,0.0798,,0.0822
1991-08-09 00:00:00+00:00,,0.0548,0.0562,0.058,0.0649,0.0686,0.0751,0.0782,0.0798,,0.0823
1991-08-12 00:00:00+00:00,,0.0548,0.0562,0.058,0.0649,0.0685,0.0749,0.078,0.0795,,0.0821
1991-08-13 00:00:00+00:00,,0.0545,0.0564,0.058,0.0648,0.0684,0.0746,0.0776,0.0791,,0.0817
1991-08-14 00:00:00+00:00,,0.0545,0.056,0.057,0.0637,0.0675,0.0737,0.0766,0.0782,,0.0808
1991-08-15 00:00:00+00:00,,0.0546,0.0559,0.0567,0.0633,0.0673,0.0737,0.0768,0.0784,,0.0809
1991-08-16 00:00:00+00:00,,0.0542,0.0554,0.0565,0.0631,0.0669,0.0733,0.0766,0.0784,,0.0809
1991-08-19 00:00:00+00:00,,0.0527,0.0543,0.0552,0.0624,0.0663,0.0731,0.0765,0.0783,,0.0811
1991-08-20 00:00:00+00:00,,0.0526,0.0535,0.0548,0.0617,0.0658,0.0724,0.0761,0.0781,,0.0809
1991-08-21 00:00:00+00:00,,0.0544,0.0552,0.0563,0.0627,0.0665,0.0727,0.0763,0.078,,0.0807
1991-08-22 00:00:00+00:00,,0.0547,0.0556,0.0566,0.0627,0.0665,0.0725,0.0761,0.0778,,0.0805
1991-08-23 00:00:00+00:00,,0.0556,0.0571,0.0582,0.0646,0.0678,0.0739,0.0771,0.0788,,0.0813
1991-08-26 00:00:00+00:00,,0.0558,0.0572,0.0585,0.0648,0.0681,0.0744,0.0775,0.0791,,0.0815
1991-08-27 00:00:00+00:00,,0.0555,0.0568,0.058,0.0641,0.0676,0.0742,0.0774,0.0789,,0.0814
1991-08-28 00:00:00+00:00,,0.0546,0.0556,0.0568,0.063,0.0665,0.0732,0.0765,0.0782,,0.0806
1991-08-29 00:00:00+00:00,,0.0543,0.0553,0.0565,0.0625,0.0659,0.0724,0.0758,0.0774,,0.0799
1991-08-30 00:00:00+00:00,,0.0549,0.056,0.0572,0.0636,0.0668,0.0734,0.0767,0.0782,,0.0806
1991-09-03 00:00:00+00:00,,0.0551,0.0561,0.0572,0.0633,0.0667,0.0732,0.0766,0.0781,,0.0805
1991-09-04 00:00:00+00:00,,0.0549,0.0561,0.0571,0.0631,0.0667,0.0731,0.0766,0.0781,,0.0806
1991-09-05 00:00:00+00:00,,0.0548,0.0561,0.0571,0.0631,0.0667,0.0732,0.0767,0.0783,,0.0809
1991-09-06 00:00:00+00:00,,0.0545,0.0556,0.0565,0.0626,0.0662,0.0724,0.076,0.0776,,0.0802
1991-09-09 00:00:00+00:00,,0.0544,0.0553,0.0561,0.0623,0.0658,0.072,0.0756,0.0773,,0.08
1991-09-10 00:00:00+00:00,,0.054,0.0549,0.0561,0.0621,0.0658,0.072,0.0755,0.0773,,0.0801
1991-09-11 00:00:00+00:00,,0.0542,0.055,0.0561,0.0623,0.0658,0.0721,0.0756,0.0774,,0.0802
1991-09-12 00:00:00+00:00,,0.0538,0.0547,0.0556,0.062,0.0653,0.0715,0.0752,0.0767,,0.0796
1991-09-13 00:00:00+00:00,,0.0531,0.0542,0.0553,0.0618,0.0651,0.0713,0.0748,0.0766,,0.0795
1991-09-16 00:00:00+00:00,,0.0534,0.0544,0.0555,0.0617,0.065,0.0711,0.0744,0.0763,,0.0793
1991-09-17 00:00:00+00:00,,0.0535,0.0546,0.0556,0.0618,0.065,0.071,0.0743,0.0762,,0.0792
1991-09-18 00:00:00+00:00,,0.0534,0.0545,0.0556,0.0618,0.0648,0.071,0.0743,0.0762,,0.0792
1991-09-19 00:00:00+00:00,,0.0536,0.0548,0.0559,0.062,0.0647,0.071,0.0743,0.0761,,0.0792
1991-09-20 00:00:00+00:00,,0.0535,0.0547,0.0555,0.0618,0.0644,0.0709,0.074,0.0757,,0.0789
1991-09-23 00:00:00+00:00,,0.0537,0.0547,0.0554,0.0617,0.0642,0.0709,0.0738,0.0755,,0.0788
1991-09-24 00:00:00+00:00,,0.0533,0.0546,0.0554,0.0611,0.0642,0.0709,0.0738,0.0756,,0.0789
1991-09-25 00:00:00+00:00,,0.0533,0.0545,0.0553,0.0612,0.0642,0.0706,0.074,0.0758,,0.0791
1991-09-26 00:00:00+00:00,,0.0528,0.054,0.0547,0.0605,0.0635,0.0703,0.0738,0.0756,,0.0789
1991-09-27 00:00:00+00:00,,0.0528,0.0536,0.0543,0.0602,0.0631,0.0695,0.0731,0.0749,,0.0783
1991-09-30 00:00:00+00:00,,0.0526,0.0534,0.0542,0.0599,0.0628,0.0692,0.0729,0.0747,,0.0782
1991-10-01 00:00:00+00:00,,0.0525,0.0535,0.0542,0.0599,0.0626,0.069,0.0727,0.0745,,0.0781
1991-10-02 00:00:00+00:00,,0.0524,0.0537,0.0543,0.0599,0.0629,0.069,0.0728,0.0747,,0.0783
1991-10-03 00:00:00+00:00,,0.0519,0.0533,0.0539,0.0598,0.0625,0.0688,0.0726,0.0747,,0.0784
